Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
7,0,"Simba - Schützender Welpe",001,20,Bernstein,Häufig,"0,19 €","0,42 €"
1,0,"Stitch - Sorgloser Surfer",001,21,Bernstein,Legendär,"11,45 €","66,90 €"
8,0,"Stitch - Neuer Hund",001,22,Bernstein,Häufig,"0,10 €","0,15 €"
4,0,"Stitch - Rockstar",001,23,Bernstein,Super Selten,"3,18 €","8,61 €"
6,0,"Timon - Larvendieb",001,24,Bernstein,Häufig,"0,10 €","0,18 €"
8,0,"Sei hier Gast!",001,25,Bernstein,Ungewöhnlich,"0,15 €","0,22 €"
7,0,"Halten Sie ihr Temperament im Zaum!",001,26,Bernstein,Häufig,"0,09 €","0,16 €"
4,0,"Hakuna Matata",001,27,Bernstein,Häufig,"0,09 €","0,19 €"
11,0,"Heilendes Leuchten",001,28,Bernstein,Häufig,"0,10 €","0,15 €"
4,0,"Gerade Rechtzeitig",001,29,Bernstein,Rare,"0,23 €","0,55 €"
4,0,"In Deiner Welt",001,30,Bernstein,Rare,"0,20 €","0,25 €"
5,0,"Du hast mich vergessen",001,31,Bernstein,Ungewöhnlich,"0,18 €","0,46 €"
15,0,"Dingelhopper",001,32,Bernstein,Häufig,"0,09 €","0,19 €"
4,0,"Himmelslaterne",001,33,Bernstein,Rare,"0,83 €","4,11 €"
4,0,"Ursulas Muschel-Halskette",001,34,Bernstein,Rare,"0,16 €","0,45 €"
4,0,"Anna - Thronfolgerin von Arendelle",001,35,Amethyst,Ungewöhnlich,"0,12 €","0,29 €"
9,0,"Archimedes - Hochgebildeter Kauz",001,36,Amethyst,Häufig,"0,09 €","0,20 €"
5,0,"Dr. Facilier - Agent Provocateur",001,37,Amethyst,Rare,"0,11 €","1,62 €"
8,0,"Dr. Facilier - Scharlatan",001,38,Amethyst,Häufig,"0,09 €","0,19 €"
4,0,"Dr. Facilier - Bemerkenswerter Gentleman",001,39,Amethyst,Rare,"0,23 €","0,40 €"
11,0,"Elsa - Amtierende Königin",001,40,Amethyst,Häufig,"0,09 €","0,19 €"
6,0,"Elsa - Eiskönigin",001,41,Amethyst,Ungewöhnlich,"0,15 €","0,24 €"
1,0,"Elsa - Magie des Winters",001,42,Amethyst,Legendär,"8,87 €","40,58 €"
4,0,"Abschaum - Ursulas Spion",001,43,Amethyst,Rare,"0,18 €","1,02 €"
4,0,"Dschafar - Hüter der Geheimnisse",001,44,Amethyst,Rare,"0,26 €","1,85 €"
7,0,"Dschafar - Hinterhältiger Hexer",001,45,Amethyst,Häufig,"0,09 €","0,19 €"
9,0,"Meerschaum - Ursulas Spion",001,46,Amethyst,Häufig,"0,09 €","0,19 €"
10,0,"Zauberbesen - Wasser marsch!",001,47,Amethyst,Häufig,"0,09 €","0,20 €"
2,0,"Malefiz - Auf der Lauer",001,48,Amethyst,Rare,"2,51 €","4,80 €"
7,0,"Malefiz - Hexerin",001,49,Amethyst,Häufig,"0,11 €","0,27 €"
5,0,"Marshmallow - Hartnäckiger Hüter",001,50,Amethyst,Super Selten,"0,31 €","1,34 €"
5,0,"Micky Maus - Eigenwilliger Zauberer",001,51,Amethyst,Super Selten,"0,88 €","2,10 €"
9,0,"Olaf - Freundlicher Schneemann",001,52,Amethyst,Ungewöhnlich,"0,11 €","0,27 €"
4,0,"Pascal - Rapunzels Begleiter",001,53,Amethyst,Ungewöhnlich,"0,12 €","0,27 €"
8,0,"Rafiki - Geheimnisvoller Weiser",001,54,Amethyst,Ungewöhnlich,"0,12 €","0,25 €"
5,0,"Sven - Offizieller Eislieferant",001,55,Amethyst,Ungewöhnlich,"0,09 €","0,45 €"
4,0,"Die Königin - Boshaft und eitel",001,56,Amethyst,Super Selten,"0,20 €","2,03 €"
12,0,"Mme. Kommode - Belles Vertraute",001,57,Amethyst,Häufig,"0,09 €","0,19 €"
5,0,"Naseweis - Peter Pans Verbündete",001,58,Amethyst,Häufig,"0,09 €","0,19 €"
0,0,"Ursula - Machtgierig",001,59,Amethyst,Legendär,"4,37 €","32,22 €"
6,0,"Isma - Alchemistin",001,60,Amethyst,Häufig,"0,09 €","0,19 €"
4,0,"Zeus - Gott der Blitze",001,61,Amethyst,Rare,"0,19 €","0,48 €"
4,0,"Das meistbeirrende Spiel",001,62,Amethyst,Ungewöhnlich,"0,20 €","1,57 €"
10,0,"Einfrieren",001,63,Amethyst,Häufig,"0,09 €","0,19 €"
9,0,"Freunde im Schattenreich",001,64,Amethyst,Häufig,"0,22 €","0,52 €"
4,0,"Wer bin ich?",001,65,Amethyst,Ungewöhnlich,"0,11 €","0,45 €"
5,0,"Wunderspiegel",001,66,Amethyst,Rare,"0,18 €","1,18 €"
4,0,"Ursulas Kessel",001,67,Amethyst,Ungewöhnlich,"0,12 €","0,27 €"
4,0,"Taschenuhr des weißen Kaninchens",001,68,Amethyst,Rare,"0,15 €","0,31 €"
12,0,"Aladdin - Prinz Ali",001,69,Smaragd,Häufig,"0,09 €","0,19 €"
2,0,"Biest - Schrecken der Wölfe",001,70,Smaragd,Legendär,"2,56 €","14,44 €"
5,0,"Grinsekatze - Nicht ganz da",001,71,Smaragd,Ungewöhnlich,"0,15 €","0,68 €"
3,0,"Cruella De Vil - Miserabel wie immer",001,72,Smaragd,Rare,"0,18 €","0,32 €"
7,0,"Herzog von Pitzbühl - Opportunistischer Funktionär",001,73,Smaragd,Häufig,"0,09 €","0,19 €"
4,0,"Flynn Rider - Charmanter Gauner",001,74,Smaragd,Ungewöhnlich,"1,67 €","3,54 €"
4,0,"Dschinni - Bei der Arbeit",001,75,Smaragd,Super Selten,"0,40 €","1,14 €"
4,0,"Dschinni - Entfesselte Energie",001,76,Smaragd,Rare,"0,29 €","0,40 €"
9,0,"Dschinni - Stets eindrucksvoll",001,77,Smaragd,Häufig,"0,10 €","0,15 €"
5,0,"Hans - Hinterhältiger Prinz",001,78,Smaragd,Rare,"0,27 €","0,66 €"
12,0,"Horace - Nichtsnutziger Halunke",001,79,Smaragd,Häufig,"0,09 €","0,19 €"
4,0,"Jago - Großmäuliger Papagei",001,80,Smaragd,Rare,"0,11 €","0,26 €"
9,0,"Jasper - Gewöhnlicher Ganove",001,81,Smaragd,Ungewöhnlich,"0,10 €","0,15 €"
2,0,"John Silver - Außerirdischer Pirat",001,82,Smaragd,Legendär,"3,44 €","13,76 €"
6,0,"Jamba Jookiba - Abtrünniger Wissenschaftler",001,83,Smaragd,Ungewöhnlich,"0,10 €","0,18 €"
4,0,"Kusco - Temperamentvoller König",001,84,Smaragd,Rare,"0,55 €","4,98 €"
4,0,"Gräfin Tremaine - Böse Stiefmutter",001,85,Smaragd,Rare,"0,15 €","0,26 €"
8,0,"Der verrückte Hutmacher - Generöser Gastgeber",001,86,Smaragd,Ungewöhnlich,"0,10 €","0,22 €"
4,0,"Meg - Hält die Fäden in der Hand",001,87,Smaragd,Häufig,"0,09 €","0,19 €"
4,0,"Micky Maus - Gewiefter Gauner",001,88,Smaragd,Super Selten,"0,24 €","0,35 €"
9,0,"Micky Maus - Dampfschiff-Kapitän",001,89,Smaragd,Häufig,"0,09 €","0,37 €"
4,0,"Mutter Gothel - Selbstsüchtige Strippenzieherin",001,90,Smaragd,Super Selten,"0,41 €","1,49 €"
7,0,"Peter Pan - Landet nimmer",001,91,Smaragd,Häufig,"0,09 €","0,14 €"
6,0,"Tamatoa - Glanzlose kleine Krabbe",001,92,Smaragd,Ungewöhnlich,"0,10 €","0,18 €"
8,0,"Naseweis - Stets hilfsbereit",001,93,Smaragd,Häufig,"0,15 €","0,22 €"
4,0,"Mach es noch mal!",001,94,Smaragd,Rare,"0,18 €","0,26 €"
4,0,"Mutter weiß mehr",001,95,Smaragd,Ungewöhnlich,"0,11 €","0,19 €"
7,0,"Stampede",001,96,Smaragd,Häufig,"0,09 €","0,19 €"
4,0,"Nimm von den Reichen",001,97,Smaragd,Rare,"0,18 €","0,84 €"
4,0,"Durchbohrender Blick",001,98,Smaragd,Häufig,"0,12 €","0,31 €"
4,0,"Das Biest gehört mir!",001,99,Smaragd,Ungewöhnlich,"0,10 €","0,18 €"
6,0,"Grauenhafter Verrat",001,100,Smaragd,Häufig,"0,09 €","0,19 €"
4,0,"Dr. Faciliers Karten",001,101,Smaragd,Ungewöhnlich,"0,10 €","0,18 €"
9,0,"Gestohlener Säbel",001,102,Smaragd,Häufig,"0,09 €","0,19 €"
6,0,"Abu - Freches Äffchen",001,103,Rubin,Häufig,"0,09 €","0,20 €"
4,0,"Aladdin - Heldenhafter Bandit",001,104,Rubin,Super Selten,"0,22 €","0,50 €"
6,0,"Aladdin - Straßenjunge",001,105,Rubin,Häufig,"0,09 €","0,20 €"
4,0,"Kapitän - Colonels Leutnant",001,106,Rubin,Ungewöhnlich,"0,09 €","0,21 €"
4,0,"Käpt'n Hook - Skrupelloser Pirat",001,107,Rubin,Rare,"0,15 €","1,14 €"
5,0,"Donald Duck - Aufbrausender Vogel",001,108,Rubin,Ungewöhnlich,"0,11 €","0,17 €"
7,0,"Elsa - Eissurferin",001,109,Rubin,Häufig,"0,09 €","0,20 €"
10,0,"Gaston - Arroganter Jäger",001,110,Rubin,Häufig,"0,11 €","0,18 €"
5,0,"Goofy - Draufgänger",001,111,Rubin,Häufig,"0,11 €","0,17 €"
5,0,"Le Fou - Anstifter",001,112,Rubin,Rare,"0,29 €","0,53 €"
0,0,"Malefiz - Monströser Drache",001,113,Rubin,Legendär,"41,59 €","88,78 €"
4,0,"Maui - Held von allen",001,114,Rubin,Rare,"16,29 €","19,80 €"
1,0,"Micky Maus - Tapferes Kleines Schneiderlein",001,115,Rubin,Legendär,"5,08 €","68,79 €"
10,0,"Minnie Maus - Stets stilvoll",001,116,Rubin,Häufig,"0,11 €","0,22 €"
4,0,"Vaiana - Vom Ozean auserwählt",001,117,Rubin,Ungewöhnlich,"0,12 €","0,27 €"
4,0,"Mulan - Kaiserliche Soldatin",001,118,Rubin,Super Selten,"0,33 €","0,34 €"
6,0,"Peter Pan - Furchtloser Kämpfer",001,119,Rubin,Häufig,"0,09 €","0,19 €"
11,0,"Pongo - Alter Gauner",001,120,Rubin,Häufig,"0,09 €","0,20 €"
8,0,"Rapunzel - Lässt ihr Haar herunter",001,121,Rubin,Ungewöhnlich,"0,09 €","0,38 €"
14,0,"Scar - Hitzköpfiger Thronräuber",001,122,Rubin,Häufig,"0,09 €","0,19 €"
4,0,"Scar - Schamloser Unruhestifter",001,123,Rubin,Rare,"0,15 €","1,40 €"
6,0,"Sergeant Tibs - Mutige Katze",001,124,Rubin,Häufig,"0,09 €","0,19 €"
4,0,"Stitch - Scheusal",001,125,Rubin,Rare,"0,18 €","0,30 €"
5,0,"Te Kā - Brandgefährlich",001,126,Rubin,Super Selten,"0,22 €","0,34 €"
4,0,"Tigger - Superste Sache",001,127,Rubin,Ungewöhnlich,"0,12 €","0,29 €"
4,0,"Seid bereit!",001,128,Rubin,Rare,"10,66 €","18,75 €"
5,0,"Mit schnellen Schnitten",001,129,Rubin,Ungewöhnlich,"0,11 €","0,18 €"
11,0,"Drachenfeuer",001,130,Rubin,Ungewöhnlich,"0,12 €","1,19 €"
4,0,"Entfacht das Feuer!",001,131,Rubin,Ungewöhnlich,"0,12 €","0,31 €"
6,0,"Er hat ein Schwert!",001,132,Rubin,Häufig,"0,09 €","0,16 €"
5,0,"Einwickeln",001,133,Rubin,Häufig,"0,09 €","0,19 €"
4,0,"Vergifteter Apfel",001,134,Rubin,Rare,"0,18 €","0,24 €"
4,0,"Schild der Tugend",001,135,Rubin,Ungewöhnlich,"0,11 €","0,41 €"
4,0,"Schwert der Wahrheit",001,136,Rubin,Rare,"0,15 €","1,12 €"
5,0,"Arielle - Krimskrams-Sammlerin",001,137,Saphir,Rare,"0,24 €","0,40 €"
10,0,"Aurora - Röschen",001,138,Saphir,Häufig,"0,09 €","0,19 €"
4,0,"Aurora - Wächterin der Träume",001,139,Saphir,Super Selten,"0,35 €","0,59 €"
10,0,"Aurora - Vornehme Prinzessin",001,140,Saphir,Ungewöhnlich,"0,11 €","0,17 €"
7,0,"Belle - Ideenreiche Ingenieurin",001,141,Saphir,Ungewöhnlich,"0,13 €","0,22 €"
0,0,"Belle - Eine ganz besondere Mademoiselle",001,142,Saphir,Legendär,"25,01 €","58,16 €"
4,0,"Tui - Respektierter Anführer",001,143,Saphir,Ungewöhnlich,"0,12 €","0,31 €"
4,0,"Donald Duck - Stolziert umher",001,144,Saphir,Häufig,"0,09 €","0,20 €"
8,0,"Fabius - Stimme der Vernunft",001,145,Saphir,Häufig,"0,09 €","0,19 €"
6,0,"Gramma Tala - Geschichtenerzählerin",001,146,Saphir,Ungewöhnlich,"0,15 €","1,34 €"
1,0,"Hades - Höllischer Intrigant",001,147,Saphir,Legendär,"9,55 €","50,51 €"
11,0,"Jasmin - Verkleidet",001,148,Saphir,Häufig,"0,09 €","0,19 €"
4,0,"Jasmin - Königin von Agrabah",001,149,Saphir,Rare,"0,30 €","0,51 €"
6,0,"Malefiz - Böser Besuch",001,150,Saphir,Häufig,"0,09 €","0,19 €"
5,0,"Malefiz - Nicht eingeladen",001,151,Saphir,Rare,"0,13 €","0,39 €"
4,0,"Maurice - Weltberühmter Erfinder",001,152,Saphir,Rare,"0,13 €","1,40 €"
11,0,"Merlin - Selbsternannter Mentor",001,153,Saphir,Häufig,"0,09 €","0,31 €"
8,0,"Micky Maus - Detektiv",001,154,Saphir,Häufig,"0,12 €","0,17 €"
9,0,"Mufasa - König des Geweihten Landes",001,155,Saphir,Häufig,"0,09 €","0,19 €"
8,0,"Phil - Trainer der Helden",001,156,Saphir,Häufig,"0,09 €","0,20 €"
4,0,"Robin Hood - Unübertroffener Bogenschütze",001,157,Saphir,Super Selten,"0,29 €","2,13 €"
4,0,"Scar - Drahtzieher",001,158,Saphir,Rare,"0,12 €","0,26 €"
3,0,"Tamatoa - So glänzend!",001,159,Saphir,Super Selten,"9,47 €","26,59 €"
5,0,"Triton - König Triton",001,160,Saphir,Ungewöhnlich,"0,12 €","0,54 €"
12,0,"Entwickle dein Gehirn",001,161,Saphir,Häufig,"0,10 €","0,29 €"
4,0,"Ist es nicht Barock",001,162,Saphir,Rare,"0,12 €","0,29 €"
4,0,"Lass jetzt los",001,163,Saphir,Rare,"1,56 €","7,10 €"
7,0,"Schnell weg!",001,164,Saphir,Ungewöhnlich,"0,15 €","9,02 €"
7,0,"Teamwork",001,165,Saphir,Häufig,"0,09 €","0,20 €"
7,0,"Kokosnusskorb",001,166,Saphir,Ungewöhnlich,"0,09 €","0,20 €"
5,0,"Auge der Moiren",001,167,Saphir,Ungewöhnlich,"0,15 €","0,22 €"
4,0,"Fischgrätenfeder",001,168,Saphir,Rare,"9,12 €","16,53 €"
6,0,"Magische Goldene Blume",001,169,Saphir,Häufig,"0,09 €","0,19 €"
6,0,"Zepter von Arendelle",001,170,Saphir,Ungewöhnlich,"0,12 €","0,27 €"
5,0,"Aladdin - Schwertkämpfer in Bedrängnis",001,171,Stahl,Häufig,"0,10 €","0,15 €"
9,0,"Biest - Dickköpfig",001,172,Stahl,Ungewöhnlich,"0,10 €","0,55 €"
5,0,"Käpt'n Hook - Kapitän der Jolly Roger",001,173,Stahl,Rare,"0,22 €","0,53 €"
7,0,"Käpt'n Hook - Mächtiger Duellant",001,174,Stahl,Häufig,"0,11 €","0,25 €"
4,0,"Käpt'n Hook - Ein feiner Gedanke",001,175,Stahl,Rare,"0,26 €","0,65 €"
8,0,"Zerberus - Dreiköpfiger Hund",001,176,Stahl,Häufig,"0,09 €","0,19 €"
5,0,"Donald Duck - Musketier",001,177,Stahl,Ungewöhnlich,"0,11 €","0,22 €"
1,0,"Gantu - Kapitän der Galaktischen Föderation",001,178,Stahl,Legendär,"1,84 €","12,40 €"
7,0,"Gesindel - Malefiz' Handlanger",001,179,Stahl,Häufig,"0,10 €","0,20 €"
6,0,"Hans - Dreizehnter in der Thronfolge",001,180,Stahl,Super Selten,"0,27 €","0,45 €"
9,0,"Hercules - Wahrer Held",001,181,Stahl,Häufig,"0,10 €","0,15 €"
9,0,"Kristoff - Offizieller Eismeister",001,182,Stahl,Häufig,"0,09 €","0,19 €"
4,0,"Kronk - Rechte Hand",001,183,Stahl,Ungewöhnlich,"0,10 €","0,18 €"
8,0,"Lilo - Galaktische Heldin",001,184,Stahl,Ungewöhnlich,"0,10 €","0,15 €"
4,0,"Maui - Halbgott",001,185,Stahl,Rare,"0,12 €","0,27 €"
4,0,"Micky Maus - Musketier",001,186,Stahl,Rare,"0,22 €","1,33 €"
10,0,"Prinz Eric - Elegant und kühn",001,187,Stahl,Häufig,"0,09 €","0,19 €"
7,0,"Simba - Zukünftiger König",001,188,Stahl,Häufig,"0,10 €","0,19 €"
4,0,"Simba - Zurückgekehrter König",001,189,Stahl,Rare,"0,13 €","0,39 €"
6,0,"Simba - Rechtmäßiger Thronfolger",001,190,Stahl,Ungewöhnlich,"0,10 €","0,15 €"
4,0,"Starkey - Hooks Handlanger",001,191,Stahl,Ungewöhnlich,"0,11 €","0,18 €"
1,0,"Te Kā - Herzlos",001,192,Stahl,Legendär,"2,03 €","20,48 €"
4,0,"Naseweis - Gigantische Fee",001,193,Stahl,Super Selten,"10,96 €","16,21 €"
5,0,"Naseweis - Winzige Taktikerin",001,194,Stahl,Häufig,"0,10 €","0,17 €"
4,0,"Ein Traum Wird Wahr",001,195,Stahl,Super Selten,"12,02 €","22,84 €"
6,0,"Zerfetzen",001,196,Stahl,Häufig,"0,09 €","0,20 €"
12,0,"Feuert die Kanonen!",001,197,Stahl,Häufig,"0,10 €","0,17 €"
4,0,"Nehmt das Schwert",001,198,Stahl,Rare,"2,08 €","10,19 €"
5,0,"Durchwühlen",001,199,Stahl,Ungewöhnlich,"0,10 €","0,15 €"
11,0,"Wuchtschlag",001,200,Stahl,Ungewöhnlich,"0,12 €","0,32 €"
6,0,"Spiegel des Biests",001,201,Stahl,Häufig,"0,09 €","0,22 €"
9,0,"Bratpfanne",001,202,Stahl,Ungewöhnlich,"0,09 €","0,19 €"
4,0,"Wappenrock der Musketiere",001,203,Stahl,Rare,"0,15 €","0,26 €"
4,0,"Plasma-Kanone",001,204,Stahl,Rare,"0,13 €","0,32 €"
6,0,"Pimpel - Hoffnungsloser Romantiker",002,1,Bernstein,Ungewöhnlich,"0,09 €","0,25 €"
4,0,"Christopher Robin - Abenteurer",002,2,Bernstein,Rare,"0,15 €","0,43 €"
5,0,"Cinderella - Sensation im Ballsaal",002,3,Bernstein,Rare,"2,93 €","6,80 €"
3,0,"Cobra Bobo - Nur einer vom Jugendamt",002,4,Bernstein,Rare,"0,15 €","0,39 €"
5,0,"Chef - Anführer der Sieben Zwerge",002,5,Bernstein,Ungewöhnlich,"0,11 €","0,26 €"
4,0,"Seppl - Immer verspielt",002,6,Bernstein,Ungewöhnlich,"0,09 €","0,26 €"
5,0,"Eudora - Fähige Schneiderin",002,7,Bernstein,Häufig,"0,09 €","0,15 €"
5,0,"Gaston - Bariton-Bully",002,8,Bernstein,Ungewöhnlich,"0,09 €","0,20 €"
4,0,"Großherzog - Berater des Königs",002,9,Bernstein,Rare,"0,15 €","0,22 €"
11,0,"Brummbär - Schlecht gelaunt",002,10,Bernstein,Häufig,"0,09 €","0,15 €"
7,0,"Happy - Gutmütig",002,11,Bernstein,Häufig,"0,09 €","0,15 €"
1,0,"King Louie - Der größte Klettermax",002,12,Bernstein,Super Selten,"0,15 €","0,22 €"
4,0,"Micky Maus - Freundliches Gesicht",002,13,Bernstein,Super Selten,"0,20 €","0,41 €"
1,0,"Mufasa - Verratener Anführer",002,14,Bernstein,Legendär,"15,61 €","26,05 €"
7,0,"Mulan - Freigeist",002,15,Bernstein,Häufig,"0,09 €","0,15 €"
4,0,"Mulan - Reflektiert",002,16,Bernstein,Rare,"0,22 €","0,41 €"
5,0,"Nana - Haustier der Darlings",002,17,Bernstein,Ungewöhnlich,"0,09 €","0,16 €"
4,0,"Ferkel - So ein kleines Tier",002,18,Bernstein,Häufig,"0,09 €","0,15 €"
4,0,"Rapunzel - Talentierte Künstlerin",002,19,Bernstein,Ungewöhnlich,"0,09 €","0,26 €"
7,0,"Rapunzel - Sonnenschein",002,20,Bernstein,Häufig,"0,09 €","0,15 €"
6,0,"Schlafmütz - Am Dösen",002,21,Bernstein,Häufig,"0,10 €","0,15 €"
8,0,"Hatschi - Äußerst allergisch",002,22,Bernstein,Häufig,"0,09 €","0,15 €"
6,0,"Schneewittchen - Im Wald verlaufen",002,23,Bernstein,Häufig,"0,09 €","0,15 €"
5,0,"Schneewittchen - Unerwarteter Gast",002,24,Bernstein,Ungewöhnlich,"0,11 €","0,39 €"
1,0,"Schneewittchen - Am Wunschbrunnen",002,25,Bernstein,Legendär,"4,37 €","16,92 €"
1,0,"Die Königin - Imposantes Auftreten",002,26,Bernstein,Super Selten,"0,93 €","1,19 €"
7,0,"Die Königin - Majestätische Herrscherin",002,27,Bernstein,Häufig,"0,10 €","0,22 €"
8,0,"Nun halt doch still",002,28,Bernstein,Häufig,"0,09 €","0,15 €"
6,0,"Letztes Gefecht",002,29,Bernstein,Ungewöhnlich,"0,09 €","0,15 €"
9,0,"Wir malen die Rosen rot",002,30,Bernstein,Häufig,"0,09 €","0,15 €"
0,0,"Oh, Rattenzahn!",002,31,Bernstein,Rare,"0,29 €","0,61 €"
4,0,"In Sekunden auf Hundert",002,32,Bernstein,Ungewöhnlich,"0,09 €","0,19 €"
0,0,"Drachenjuwel",002,33,Bernstein,Rare,"0,15 €","0,24 €"
2,0,"Schlafmütz‘ Flöte",002,34,Bernstein,Rare,"0,88 €","3,09 €"
2,0,"Arthur - Zauberlehrling",002,35,Amethyst,Super Selten,"1,47 €","1,98 €"
6,0,"Die Blaue Fee - Belohnt gute Taten",002,36,Amethyst,Ungewöhnlich,"0,11 €","0,25 €"
7,0,"Tassilo - Sanftmütige Seele",002,37,Amethyst,Häufig,"0,10 €","0,15 €"
6,0,"Dr. Facilier - Gerissener Opportunist",002,38,Amethyst,Häufig,"0,09 €","0,09 €"
5,0,"Elsa - Ohne Handschuhe",002,39,Amethyst,Häufig,"0,09 €","0,20 €"
6,0,"Gute Fee - Hier, um zu helfen",002,40,Amethyst,Ungewöhnlich,"0,09 €","0,19 €"
1,0,"Gute Fee - Magische Waffenschmiedin",002,41,Amethyst,Legendär,"4,60 €","13,84 €"
6,0,"Gute Fee - Reinen Herzens",002,42,Amethyst,Häufig,"0,09 €","0,12 €"
8,0,"HeiHei - Wiederkehrende Erscheinung",002,43,Amethyst,Ungewöhnlich,"0,09 €","0,25 €"
4,0,"Jiminy Grille - Pinocchios Gewissen",002,44,Amethyst,Häufig,"0,09 €","0,15 €"
7,0,"Kusco - Gesuchtes Lama",002,45,Amethyst,Häufig,"0,10 €","0,23 €"
4,0,"Madame Mim - Fuchs",002,46,Amethyst,Rare,"6,52 €","12,85 €"
0,0,"Madame Mim - Lila Drache",002,47,Amethyst,Legendär,"3,99 €","11,09 €"
1,0,"Madame Mim - Merlins Rivalin",002,48,Amethyst,Rare,"0,24 €","1,07 €"
5,0,"Madame Mim - Schlange",002,49,Amethyst,Ungewöhnlich,"0,33 €","0,43 €"
6,0,"Merlin - Krabbe",002,50,Amethyst,Häufig,"0,10 €","0,29 €"
6,0,"Merlin - Ziege",002,51,Amethyst,Ungewöhnlich,"0,33 €","0,52 €"
4,0,"Merlin - Hase",002,52,Amethyst,Rare,"3,25 €","12,42 €"
2,0,"Merlin - Formwandler",002,53,Amethyst,Rare,"0,15 €","0,15 €"
9,0,"Merlin - Eichhörnchen",002,54,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Peter Pans Schatten - Nicht angenäht",002,55,Amethyst,Super Selten,"0,55 €","0,55 €"
4,0,"Pinocchio - Hauptattraktion",002,56,Amethyst,Rare,"1,48 €","2,45 €"
2,0,"Pinocchio - Auf der Flucht",002,57,Amethyst,Ungewöhnlich,"0,12 €","0,24 €"
4,0,"Pinocchio - Redselige Marionette",002,58,Amethyst,Ungewöhnlich,"0,11 €","0,96 €"
5,0,"Winnie Puuh - Honigzauberer",002,59,Amethyst,Häufig,"0,09 €","0,12 €"
4,0,"Isma - Schreckensvision",002,60,Amethyst,Super Selten,"0,93 €","2,46 €"
5,0,"Isma - Ohne Schönheitsschlaf",002,61,Amethyst,Ungewöhnlich,"0,09 €","0,15 €"
2,0,"Grausam und Schlimm",002,62,Amethyst,Rare,"0,15 €","0,22 €"
11,0,"Ich sitze fest!",002,63,Amethyst,Häufig,"0,09 €","0,15 €"
7,0,"Die Legende vom Schwert in dem Stein",002,64,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Verbindlicher Vertrag",002,65,Amethyst,Ungewöhnlich,"0,09 €","0,15 €"
4,0,"Krocketschläger",002,66,Amethyst,Häufig,"0,09 €","0,15 €"
3,0,"Wirre Wegweiser",002,67,Amethyst,Rare,"0,15 €","0,53 €"
3,0,"Das Buch der Zaubersprüche",002,68,Amethyst,Rare,"0,68 €","1,19 €"
4,0,"Arthur - Ausgebildeter Schwertkämpfer",002,69,Smaragd,Häufig,"0,09 €","0,15 €"
1,0,"Biest - Unerbittlich",002,70,Smaragd,Legendär,"6,12 €","16,53 €"
4,0,"Belle - Bücherwurm",002,71,Smaragd,Ungewöhnlich,"0,11 €","0,27 €"
2,0,"Belle - Versteckte Bogenschützin",002,72,Smaragd,Legendär,"6,05 €","11,90 €"
4,0,"Bucky - Lehrer für Hörnchensprache",002,73,Smaragd,Ungewöhnlich,"0,34 €","0,46 €"
4,0,"Grinsekatze - Grinst ständig",002,74,Smaragd,Ungewöhnlich,"0,09 €","0,15 €"
1,0,"Grinsekatze - Aus den Schatten",002,75,Smaragd,Super Selten,"0,17 €","0,47 €"
